Country,Year,Unsafe water source,Unsafe sanitation,No access to handwashing facility,Household air pollution from solid fuels,Non-exclusive breastfeeding,Discontinued breastfeeding,Child wasting,Child stunting,Low birth weight for gestation,Secondhand smoke,Alcohol use,Drug use,Diet low in fruits,Diet low in vegetables,Unsafe sex,Low physical activity,High fasting plasma glucose,High total cholesterol,High body-mass index,High systolic blood pressure,Smoking,Iron deficiency,Vitamin A deficiency,Low bone mineral density,Air pollution,Outdoor air pollution,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds,Calories,GDP,Code,Population
Azerbaijan,2000,426.0976126,369.9162676,329.9472421,2690.847526,642.9769834,29.97151653,2139.987528,421.529897,1820.410616,2658.08444,2994.135399,406.5397698,4320.717293,3214.911735,210.0566091,1890.28614,11633.48483,8649.982492,7169.943989,17355.91494,8122.747493,20.00111366,230.2874527,50.94070722,5982.80698,3339.77,4486.383994,6740.335263,4809.799257,,5272617196.0,AZE,8174783
Azerbaijan,2001,373.3934186,324.061219,293.4948963,2617.284988,575.1635929,25.88159241,1889.975017,369.9037653,1800.906362,2613.455998,3127.461193,421.4867617,4475.600107,3171.369454,221.435493,1975.324065,12078.48229,,7329.685061,17959.11821,8111.070249,17.63736853,202.3577052,50.29865152,5937.141223,3364.07,4534.757861,6936.492203,4949.032932,"2,510",5707618247.0,AZE,8251776
Azerbaijan,2002,330.2772247,286.9843981,267.4684513,2555.726015,536.6721694,22.7227082,1747.847742,341.2719842,1848.789929,2637.482586,3397.107169,437.6197456,4687.541563,3124.448937,234.6107818,2070.927373,12688.61426,,7608.150677,18802.72222,8294.596001,16.31573014,186.4249528,53.60553888,6005.460276,3492.43,4675.225436,7228.610375,5119.925703,,6236086669.0,AZE,8326141
Azerbaijan,2003,295.107961,256.8689068,246.4836358,2527.478218,513.7340839,20.40204139,1661.395321,321.8520785,1930.671851,2687.929207,3753.854702,460.670511,4911.804166,3035.93276,251.7156069,2145.562446,13295.28487,,7943.087434,19686.95313,8538.535707,16.43964802,173.4785501,53.04619912,6116.411612,3631.25,4823.643842,7533.670152,5248.631456,,7276413079.0,AZE,8400529
Azerbaijan,2004,273.0956725,238.3332839,229.4097497,2420.044598,504.0835556,19.39807919,1619.522472,310.8220582,1999.873287,2683.434159,4083.251629,484.1493728,4995.665409,2820.250175,263.0697624,2126.485486,13442.1878,,8055.914664,19899.42841,8670.644751,17.3811261,166.8938743,53.68241783,6078.266939,3699.87,4821.454671,7608.150861,5186.919041,,8680410158.0,AZE,8489875
Azerbaijan,2005,242.1371238,212.0360018,206.2773886,2325.059618,484.4152008,17.98765212,1551.029927,295.3636246,2005.160903,2721.69673,4296.146056,505.8791687,5100.342391,2604.168167,272.9718502,2172.54641,13815.51883,9659.226266,8299.922209,20440.6688,8903.030305,18.01220545,157.2840774,57.14831379,6111.290676,3828.94,4954.361952,7811.473161,5242.915178,,13245421881.0,AZE,8597248
Azerbaijan,2006,203.1452786,178.5482196,177.7772602,2156.672255,462.2663722,15.87322762,1476.05176,277.1468396,2005.672866,2733.60455,4342.150048,527.8363617,5073.939483,2260.580305,278.1632339,2196.498699,14068.25821,9821.674821,8484.075742,20763.66324,9081.835985,17.18666778,144.0175876,57.63770034,6117.665087,4005.23,5074.202083,7897.971736,5182.867799,"3,000",20981929498.0,AZE,8711380
Azerbaijan,2007,168.5047912,150.5103312,148.6311425,1996.828142,436.6345516,13.79168631,1389.366425,255.1661231,1988.827709,2702.461868,4341.636251,552.0211111,4905.829374,1808.946642,282.4486035,2130.554547,13900.94292,,8588.211191,20446.88914,9114.924654,16.98633998,129.7700278,58.64281586,6002.046877,4050.16,5040.381601,7779.742217,4927.947921,,33049426816.0,AZE,8828316
Azerbaijan,2008,153.3899874,139.973795,129.3247369,1920.480284,421.7730145,13.14050419,1329.954036,237.2590363,1970.104454,2758.764247,4295.676421,547.7540639,4826.386298,1479.570929,281.0693586,2191.902648,14225.57714,,8927.484388,20806.1208,9350.016486,16.46660073,120.4039427,59.98049197,6062.733867,4187.57,5177.629888,7899.149966,4959.63233,,48851318826.0,AZE,8942637
Azerbaijan,2009,141.1897561,131.8929828,114.0675124,1860.322093,410.4581753,12.64747517,1287.499719,223.3691892,1946.609052,2808.786819,4226.402143,554.8614378,4817.905504,1241.129098,282.7408202,2250.210281,14517.36646,,9236.010092,21132.03384,9543.654898,15.85511636,113.4121989,61.83409323,6101.286367,4286.92,5276.508703,7999.488119,4969.048798,,44292408817.0,AZE,9046336
Bangladesh,1990,123730.0153,94949.89201,76279.11412,103748.3158,22522.1373,686.2472798,199229.6155,51738.48625,101729.528,22556.49626,6094.250484,2627.745179,27513.30391,16755.66623,6104.886181,5477.841932,34493.0926,15681.91257,5129.500994,54560.5716,70999.70014,7271.31189,33512.50405,1410.78022,132403.7788,32161.45,5660.325925,14762.47547,8716.508613,,31598341233.0,BGD,111633723
Bangladesh,1991,115492.3033,88457.0487,71967.39855,98419.50584,21930.78605,683.6770882,189041.5213,48564.82341,100935.1221,21317.97105,6250.266345,2540.305579,26166.64875,15862.94244,5630.175822,5155.650696,34190.89515,,4935.640101,51433.52179,66450.68313,6373.564522,31598.32701,1363.975043,126806.6952,31645.73,4868.01735,13972.35489,8209.859451,"1,960",30957483950.0,BGD,113787112
Bangladesh,1992,106896.0403,81641.5058,67152.8801,95780.37931,20476.68787,657.65702,175518.0003,44269.78266,98351.46163,20622.01399,6130.904755,2618.260549,27054.3829,16381.2341,5591.291666,5295.942406,36474.00321,,5178.327673,52862.73712,66516.35335,6302.702684,28936.8059,1370.083274,124412.4458,31941.95,4988.214848,14427.96574,8458.916699,,31708874594.0,BGD,115952198
Bangladesh,1993,99853.20646,76021.94716,63096.46447,91978.92871,19446.21877,642.2229862,163297.1941,40542.70637,95361.12242,19729.61728,6146.682561,2656.436071,27337.90964,16484.57497,5339.976428,5348.932175,38402.17907,,5313.795293,53188.62998,65823.26876,5937.632902,26850.67199,1364.998919,120693.2975,31964.87,5000.664933,14537.85088,8507.126356,,33166519418.0,BGD,118132363
Bangladesh,1994,91665.33706,69590.86377,58585.36009,88870.89787,18067.05526,589.186132,152627.6131,36763.67457,92389.71185,18969.41822,6111.23335,2678.784082,27802.75318,16742.58589,5114.61671,5453.158791,40148.15343,,5490.025647,53933.18617,65214.6566,5673.937658,24382.52502,1402.225522,117626.7145,31947.27,4996.803137,14737.07176,8649.299338,,33768660883.0,BGD,120343183
Bangladesh,1995,83895.85809,63505.64293,54387.46857,87596.21251,16749.58508,528.3114692,141389.197,33354.68366,89894.55364,18597.74342,6233.598383,2776.862603,29160.4372,17516.72837,4996.52417,5707.822507,43380.30484,17983.71439,5881.339311,56235.2854,66011.14374,5596.711242,22162.72358,1442.604,116688.6708,32318.19,5210.772188,15458.33549,9078.108892,,37939748769.0,BGD,122600371
Bangladesh,1996,74965.62995,56552.87763,49711.21427,85030.46285,15361.50125,453.8169374,128793.018,30112.06252,87515.82139,17976.72027,6321.088514,2803.735502,29926.29574,17886.11738,4714.206035,5823.364802,45406.44981,,6138.820936,57247.92394,65455.46224,5170.074958,19846.89976,1437.329927,114453.8051,32575.62,5287.99862,15819.64367,9183.400445,"1,930",46438484108.0,BGD,124862185
Bangladesh,1997,67460.83038,50718.96199,45754.1268,82837.2853,14125.80715,388.4549627,118251.8113,27211.70187,85233.54302,17453.36722,6462.448514,2834.221099,30959.27682,18455.29796,4522.543847,5998.084819,47739.42365,,6483.995852,58780.15665,64418.30803,4901.606435,17812.57319,1459.335207,112635.139,32876.57,5405.438133,16355.73286,9423.012904,,48244309133.0,BGD,127198069
Bangladesh,1998,60272.11948,45152.73791,41867.76892,80898.02134,12870.72117,326.1636067,108015.255,24383.94128,82916.1934,16955.14557,6630.39076,2880.711041,31960.67897,19026.25676,4247.993478,6202.181654,50190.75529,,6894.556958,60324.32918,63741.44686,4545.004786,15842.92697,1465.891793,111054.1043,33202.86,5520.301293,16899.29667,9743.92214,,49984559471.0,BGD,129622333
Bangladesh,1999,54112.30579,40397.21034,38530.4846,79473.95969,11819.12016,275.6334929,99386.64523,21981.15343,80947.62715,16725.2167,6801.772982,2926.029658,33609.20534,20137.84573,3918.431427,6555.974438,52695.14699,,7500.958408,63137.02054,63416.11876,4198.171249,14120.54681,1521.98355,110373.8291,33942.94,6238.158581,17856.50436,10386.97669,,51270569884.0,BGD,132108064
Bangladesh,2000,49136.61498,36572.81885,35817.95371,79623.83736,11024.41908,239.7956493,92047.67594,19926.27765,79188.16702,16918.92632,7172.868793,3035.530081,36467.93694,22190.40713,3755.84375,7203.120303,56834.09512,23516.24468,8489.348798,67969.17459,64710.14862,4087.726916,12662.17788,1588.233989,111578.0183,35023.62,7277.450198,19569.90477,11763.44996,,53369787319.0,BGD,134544303
Bangladesh,2001,44362.77241,32930.4643,33155.34345,78880.85867,10308.77547,204.9361631,85399.62846,18042.79068,77611.59182,17020.16684,7700.875355,3148.846957,38653.90531,23772.74619,3590.218385,7761.599651,60022.60229,,9659.497419,71840.63987,64602.90761,3760.425443,11365.28123,1734.61823,111642.7544,35817.75,8392.308562,20899.05,12804.10091,"2,170",53991289844.0,BGD,136805812
Bangladesh,2002,41059.88311,30339.5174,31096.42995,78278.89323,9653.680812,172.7125935,78920.99325,16329.88013,75604.01757,17214.84272,8178.92058,3259.717308,41114.69088,25760.3408,3526.245584,8451.61599,63616.92658,,11428.04693,76809.66643,64879.48103,3641.541225,10194.91479,1838.871824,112100.179,36864.78,9797.114812,22500.95484,14396.08291,,54724081491.0,BGD,138933659
Bangladesh,2003,37906.99765,27877.65502,28964.56762,77464.36807,8913.542455,140.1465983,72042.57576,14712.40374,72570.5381,17537.5235,8914.373601,3439.358526,44244.87501,28512.39985,3495.387682,9466.38044,68727.73186,,13773.91106,83512.47262,65988.3927,3614.89826,9187.123828,2003.514404,112860.5321,38403.68,11658.82151,24662.9417,16946.44724,,60158929188.0,BGD,140970356
Bangladesh,2004,34607.74974,25345.07897,26753.93621,77240.93255,8163.170449,109.834086,65582.86963,13209.14762,68962.1277,17816.30779,9391.95252,3593.906341,47573.49805,31096.57918,3467.367803,10425.95121,73040.09512,,16246.24428,90500.86602,66955.1773,3404.007578,8240.982524,2049.208097,113707.0954,39436.48,14124.94463,26804.99008,18986.46302,,65108544250.0,BGD,142902855
Bangladesh,2005,31713.32416,23117.15459,24673.97457,76982.45056,7418.903647,84.27810096,58710.36823,11866.40717,64926.43794,18204.89938,9512.183273,3734.568009,51710.82099,34045.15454,3519.933453,11481.31754,77631.94041,38143.08868,18914.52823,98837.32561,69273.73621,3258.254973,7561.918756,2191.972407,114884.2684,40878.72,16941.16334,29285.40076,20940.77491,,69442943089.0,BGD,144715789
Bangladesh,2006,29158.8091,21145.64594,22701.01408,76580.35578,6544.819468,66.05719928,52722.31686,10480.82336,60412.74757,18606.06874,9582.047311,3870.364716,55349.85866,36886.88382,3589.127225,12522.61404,80932.50291,41076.85537,21579.80795,106653.7702,72378.66394,3207.700647,6724.110211,2267.100372,116199.7265,42663.75,20102.8982,31602.18362,23209.65823,"2,250",71819083684.0,BGD,146405982
Bangladesh,2007,27274.83331,19680.95453,21272.14675,77935.22539,5648.548907,55.53355261,47423.42729,8538.724593,55436.66889,19492.91925,9390.117355,3993.15096,59291.38429,39930.44482,3706.522043,13752.19941,84221.26309,,24661.81285,114707.5047,75772.33677,3029.588657,4734.356799,2417.453679,119770.1411,45009.13,24008.10629,34109.43268,25763.90806,,79611888213.0,BGD,147989283
Bangladesh,2008,25828.93985,18543.58849,19946.82118,77501.51257,4682.532662,46.31798242,42399.73426,7349.466737,50565.42832,20207.35395,9347.839882,4110.75046,62053.91581,42119.87581,3817.822441,14814.47355,86555.48544,,27453.85501,121526.838,77040.71739,2691.236108,3990.080705,2529.759896,121052.0987,46779.86,28201.15137,35948.97859,27828.19761,,91631278239.0,BGD,149474264
Bangladesh,2009,24563.8815,17554.72281,18713.575,75554.55031,3890.328934,39.56578729,37815.88156,6396.048613,46431.25634,20455.93878,9160.418008,4129.590379,63375.81549,43196.29498,3808.12699,15519.89278,86783.42071,,29336.01822,126137.2738,77941.67372,2236.614928,3478.3352,2608.291996,120316.8327,47999.34,32357.65017,36822.70056,29095.8937,,102000000000.0,BGD,150873716
Belarus,1990,48.61371403,37.00105934,47.17950983,947.6691854,65.02693878,3.147619512,229.4147425,25.17405847,622.8416616,2664.141377,8397.844611,620.689735,8876.423593,6693.108003,588.7459135,4488.248181,12735.47287,22849.46767,13322.47975,35754.88846,21578.50149,9.31048829,4.842119335,229.553559,9124.445865,8292.96,8208.010212,12329.83736,8790.288763,,21650000000.0,BLR,10186257
Belarus,1991,47.08294224,35.37290457,45.84359123,911.927924,59.84652084,2.97680247,208.0296315,22.31214427,581.1150792,2723.892637,9076.876636,673.6219543,9309.289906,6948.753253,619.4428507,4677.069353,13078.59906,,14010.82949,37341.48437,22581.56077,9.986427455,4.248010649,245.8934059,9391.099695,8594.56,8516.125708,12908.57532,9141.010578,"3,180",18000000000.0,BLR,10193888
Belarus,1992,46.51879333,34.50293577,45.11387385,873.037753,55.45847857,2.837733991,190.4138412,20.01845759,545.077849,2798.298175,9962.890722,726.1724543,9777.848929,7232.741011,629.3889494,4832.701255,13377.46413,,14786.34636,38893.8195,23686.79966,8.131628983,3.793045996,260.9686193,9653.902598,8894.51,8777.088191,13514.88168,9518.528721,,17037037037.0,BLR,10217561
Belarus,1993,46.74892225,34.26813638,46.33310906,896.7248193,51.88780133,2.714728573,177.1633963,18.12475747,514.0230887,3035.059957,11426.1909,818.3037658,10859.0202,8000.238254,674.5366255,5297.826556,14480.47336,,16387.61078,42832.31498,26100.44222,7.791554157,3.430020754,287.3446915,10500.68552,9722.98,9413.112139,14975.38437,10529.16515,,16280991736.0,BLR,10241320
Belarus,1994,47.06377178,34.12138613,46.0320302,862.7949637,48.46988515,2.667298428,163.5737658,16.44061862,483.9564184,3059.531135,12004.61514,864.2582446,11129.72029,8201.296203,685.1602829,5417.480166,14665.26577,,16848.78687,43918.9445,26459.6442,7.553189189,3.16778746,295.531752,10586.52914,9839.74,9407.851171,15341.74093,10802.56637,,14932024169.0,BLR,10230192
Belarus,1995,47.15542147,33.86507602,47.08587771,840.0351521,45.30231429,2.5515526,152.6982065,14.8941817,451.4187244,3163.149027,12916.85991,925.2962032,11676.71015,8567.551526,705.5944559,5617.535818,15163.08843,28941.14262,17712.55218,45844.4952,27504.45897,7.017190431,2.925093477,313.5412002,10918.1402,10193.65,9739.457566,16035.06896,11287.27372,,13972676841.0,BLR,10197466
Belarus,1996,44.14172492,31.41667693,46.24603849,786.5089692,41.87100375,2.35772095,139.8307898,13.33374986,416.4952713,3139.835771,13262.65933,940.8608655,11720.58264,8560.604587,683.2676475,5627.332875,15219.30551,,17905.55147,46074.22559,27301.13495,7.37165309,2.679912777,315.3640518,10861.1193,10186.19,9693.415387,16056.52187,11311.35668,"3,240",14756846154.0,BLR,10164023
Belarus,1997,42.08656519,29.69899518,46.18278408,746.350427,39.3571927,2.200541159,129.8079331,12.05512132,386.7855149,3191.898211,13984.06285,991.2340342,11941.02318,8659.676603,696.8725057,5722.423362,15607.60353,,18487.48528,47069.6339,27505.12388,7.848427289,2.492322115,326.1948461,10993.02943,10356.01,9772.003431,16363.4384,11522.84031,,14128408566.0,BLR,10122364
Belarus,1998,40.94441581,28.68110023,46.07421562,709.7337882,36.54196518,2.112054552,120.3442722,10.87585213,365.4419181,3262.411193,15067.49426,1054.999643,12267.62625,8812.826699,678.4012342,5869.328169,16169.92708,,19227.21249,48540.01011,28225.46132,8.050017139,2.341270502,339.8363161,11238.96889,10637.15,9947.102888,16856.72814,11890.46553,,15222012660.0,BLR,10080580
Belarus,1999,38.5895725,26.8777445,45.6067675,690.4019583,33.9455047,1.964575741,112.953423,9.861344614,347.9603072,3374.258742,15822.13657,1135.174366,12639.54881,9029.552008,716.1898074,6116.307273,16933.89243,,20129.6455,50551.76043,28820.5288,7.346054478,2.207939744,352.0501977,11561.37579,10977.46,10168.10953,17508.68582,12416.54465,,12138486532.0,BLR,10039223
Belarus,2000,30.59940806,21.50727572,39.53074592,618.3262391,29.4566018,1.615523437,100.0790047,8.494185403,330.556915,3197.194706,15184.18738,1117.302953,11968.52841,8455.768202,640.7689287,5865.168529,16275.11562,29914.50633,19447.66413,48519.45799,27263.00835,7.497246123,1.89372828,333.8415413,10935.2968,10413.64,9637.013177,16715.32731,11901.44994,,12736856828.0,BLR,9991311
Belarus,2001,25.77723231,18.30335844,36.35937162,601.8725964,25.06213041,1.326971772,87.47350807,7.072296162,311.9917392,3325.164906,16036.60348,1209.10622,12535.53867,8734.667397,663.1955954,6200.655471,17054.83845,,20702.70824,51437.15551,28556.48281,6.423513968,1.583284722,353.2986831,11491.81287,10985.55,10052.04185,17707.23476,12648.4006,"3,000",12354820144.0,BLR,9938068
Belarus,2002,17.74216034,12.74452796,32.92400002,587.9048337,20.21961655,0.875623493,73.03587246,5.740179916,295.777374,3449.351904,16793.2081,1378.912364,13121.12552,8986.560244,739.3294806,6562.63938,17769.89871,,22104.28355,54668.4703,29651.95486,4.681965517,1.209719775,379.7850421,12032.53933,11535.47,10532.11994,18776.13082,13429.01904,,14594928109.0,BLR,9873451
Belarus,2003,13.8115486,10.0443233,28.89722896,526.0611784,17.74593584,0.662023105,64.07018561,4.912061413,284.1749142,3284.429178,16193.5386,1395.565341,12565.91448,8461.311086,736.1118074,6443.973626,17114.4828,,21603.26825,53453.78227,28448.61128,4.374556571,0.989841112,370.8508863,11597.85031,11152.03,10202.34989,18252.59549,13130.05266,,17825437483.0,BLR,9803174
Belarus,2004,11.16144435,8.21953975,26.27430251,474.9482249,15.71210832,0.499995127,57.63249208,4.262740451,274.63095,3192.067853,15657.01287,1358.332261,12237.78368,8009.147177,722.6859049,6399.536732,16709.53265,,21378.44905,52775.86694,27621.52282,4.74320498,0.820787261,368.4506044,11350.63824,10950.53,10021.18349,17972.55314,12943.30715,,23141593074.0,BLR,9735090
Belarus,2005,8.943126419,6.676302794,24.52876696,448.5912976,13.71149995,0.364010025,51.52801544,3.679588191,265.4735675,3210.224431,16006.98838,1415.032082,12249.63546,7792.762023,726.9255159,6546.271295,16939.36122,31770.02047,21916.42461,53880.41336,28132.95758,4.500090207,0.678563524,379.2263237,11478.33576,11100.02,10180.89614,18325.92301,13228.59172,,30210091837.0,BLR,9667831
Belarus,2006,7.045560611,5.392451458,22.24836615,375.766976,11.68463166,0.260316133,45.32625782,3.133401769,255.9492343,3072.679651,15526.78776,1420.408259,11559.40611,7167.164821,740.7736065,6421.149024,16441.48895,31253.83898,21348.27653,52409.83031,26936.356,3.633382741,0.559009396,371.0357064,11040.85479,10727.9,9885.573313,17697.47455,12833.39189,"3,090",36961822468.0,BLR,9608041
Belarus,2007,5.606634844,4.374288377,20.04552651,315.1875567,9.619391762,0.185219065,39.37145612,2.572431123,248.9365309,2902.202085,15047.16491,1436.720232,10734.3662,6461.378322,749.5978672,6211.802951,15671.3461,,20553.44794,50240.10175,25542.4175,2.255743381,0.450722772,359.0000425,10464.90208,10205.68,9450.625798,16812.32107,12225.19637,,45275747157.0,BLR,9563136
